======================================================================
      RELATÓRIO DE LIMPEZA E PADRONIZAÇÃO DE HREFLANG         
======================================================================

Total de arquivos com intervenção: 1512
Total de arquivos já corretos/intactos: 20

Detalhamento por arquivo modificado:
----------------------------------------------------------------------
[PADRONIZADO] it\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\politica.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] it\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\balancohidrico.html | pt corrigido para pt-BR
[PADRONIZADO] fr\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] fr\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] hi\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\ramsay.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] zh\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\politicadeacessibilidade.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\ramsay.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\saps.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\silverman.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\sofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\tecnologiaverde.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\termos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\tinetti.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\waterlow.html | pt-br corrigido para pt-BR
[PADRONIZADO] ar\zarit.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\aldrete.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\apache.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\apgar.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\asa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\balancohidrico.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\ballard.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\barthel.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\berg.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\bishop.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\bps.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\braden.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\cam.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\capurro.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\cincinnati.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\cornell.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\cries.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\curb-65.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\downes.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\downton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\elpo.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\escalanumerica.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\fale.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\fast.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\flacc.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\four.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\fugulin.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\gasometria.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\gds.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\gestacional.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\glasgow.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\gosnell.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\gotejamento.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\hamilton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\humpty.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\imc.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\impactodigital.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\index.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\johns.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\jouvet.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\katz.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\lachs.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\lanss.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\lawton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\manchester.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\mapa-do-site.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\medicamentos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\meem.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\meows.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\missao.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\morse.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\news.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\nihss.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\nips.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\norton.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\nossocompromisso.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\objetivo.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\ofras.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\painad.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\pelod.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\perroca.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\pews.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\prism.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\qsofa.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\ramsay.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\rancholosamigos.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\richmond.html | pt-br corrigido para pt-BR
[PADRONIZADO] ja\saps.html | pt-br corrigido para pt-BR
